,KOR,AUS,GBR,ESP,JPN,CAN,USA,MEX,DEU,ITA,CHE,SWE,FRA
2010-09-01,-2.338111830218459,-1.443326896488939,-0.9111122395460458,-1.0926774122116243,-1.3457515151696973,-1.2389856312399832,-0.8240237299953911,-2.5986986420852483,-1.0054492131449617,-0.9181155362117089,-1.0737819612793964,-2.084158465785902,-0.5772775989868276
2010-12-01,-2.388041785706739,-1.4082651507355588,-0.5834708113655935,-1.0222266722539124,-1.395407508663498,-1.271327669395453,-0.8148257006337949,-2.5154287123064742,-1.1202570747228433,-0.7398237410058572,-0.997386314320463,-2.0098074897225566,-0.5521963524525739
2011-03-01,-2.502785840047476,-1.5383333324543613,-0.7743750969272459,-1.1266716197130355,-1.4432615093563166,-1.3218103962883998,-0.7522533136343992,-2.5084968732938013,-1.0462117764657008,-0.8450412065174399,-0.9685947164192552,-0.9681508251086214,-0.553706014572617
2011-06-01,-2.394475525006919,-1.7326782681356823,-0.9069626407428358,-1.1434198353475706,-1.4566796788926573,-1.1579697828354354,-0.7860919738340779,-2.4683463037555953,-0.806627567854875,-0.8489175527657915,-1.0670622745957183,-1.3539003966076646,-0.5661162239933996
2011-09-01,-2.45326112070109,-1.650702186506929,-0.9373506589017098,-1.1785628590268464,-1.49292134352231,-1.1942875876655177,-0.8019492598585602,-2.4835032453967636,-1.0443232337259218,-0.8210034036534685,-0.9984103526759832,-1.253338591735606,-0.567155625002308
2011-12-01,-2.3709976273974074,-1.5261957727372997,-0.6861583994602414,-1.1981873493185846,-1.390009745030484,-1.1279127334992176,-0.7912329619683202,-1.648142950347614,-1.0481263101280336,-0.8934703314021011,-0.9443481575162155,-0.9550704839931545,-0.5678703790443972
2012-03-01,-2.405986336396328,-1.524810822299854,-0.7337884345867067,-1.2294036877392351,-1.3781922607306198,-1.08751793299762,-0.7332948230552427,-1.5547697994471075,-0.7918592513289946,-0.9667774550102025,-0.9053752043393835,-1.7695919078901199,-0.5833193843289817
2012-06-01,-2.378736940293779,-1.4543526952173933,-0.7706825047500163,-1.4650817705575367,-1.4046679444634869,-1.1373694075671195,-0.8522646687183502,-1.5433218105807671,-1.1501661225825415,-0.8797015454731869,-0.9221891693759953,-1.970475754305225,-0.5301061450967528
2012-09-01,-2.2136553086717714,-1.7038372930483516,-1.1117912017945206,-1.647451218933059,-1.5485656680080653,-1.0837566381500698,-0.7663428194491351,-1.8953802834723823,-0.8782621053130584,-0.6367772387477778,-1.0587904866681463,-1.758698916138863,-0.622470222887832
2012-12-01,-2.2221200434927506,-1.7325197141090247,-1.2994367805997067,-1.668414689504809,-1.3839200135939382,-1.1201611793208845,-0.9601041067127271,-2.0684419752268135,-1.0444489884260846,-0.5423649959180139,-1.0349116692724443,-2.3823851191970804,-0.6640623615530877
2013-03-01,-2.3722993939763994,-1.5587659920388146,-1.0078121641233224,-1.2984474726247575,-1.60434261318383,-1.1513223403876236,-0.8465142732654227,-1.5481893891642864,-1.0734992714075962,-0.6188144090088634,-0.8698286742469173,-1.9566539241645509,-0.6032564368133193
2013-06-01,-2.385960790753917,-1.6301501329737798,-1.0848456581800363,-1.48208803576169,-1.4015522526610078,-1.122352356988106,-0.8516690145198949,-1.437430767773616,-1.0019023897209551,-0.8088247021744228,-0.9329269019160379,-1.917108268021073,-0.5975275126315708
2013-09-01,-2.474279414869615,-1.4707468239590056,-0.9546804781840421,-1.4851685475174885,-1.4049395724456568,-1.1223694476077593,-0.7778438808747122,-1.2893685543075177,-1.0847760572595095,-0.845319654287146,-0.8263866845236816,-2.024877949828319,-0.5627013443195505
2013-12-01,-2.5186765288465502,-1.399130905314298,-0.6030634790060222,-1.5822501509437896,-1.5461296984077808,-1.1154509422603367,-0.787258635099495,-1.0959358413746705,-1.2165716011524115,-0.8061994279414916,-0.8151359577833854,-2.06043439458244,-0.5252053851262934
2014-03-01,-2.512557120197611,-1.3156390414214256,-0.5533461209950663,-1.5447364223166717,-1.6472623367264811,-1.0937571692308325,-0.7879441679146452,-1.1686619538090215,-1.3422597721852658,-0.6835543072750347,-0.7695837812545714,-1.7068415862300486,-0.4838097120236901
2014-06-01,-2.491576746569278,-1.4117417943273325,-0.6619766254571676,-1.5221790018903494,-1.6137520145392044,-1.1136377098909864,-0.7029111737362703,-1.4190636208792877,-1.0325234689471008,-0.8928661594961297,-0.8010810914700829,-2.0476986541008153,-0.5355390904235164
2014-09-01,-2.477726766203764,-1.3886769796133762,-0.6729703995376045,-1.3639735011282927,-1.6171301428716933,-1.106221850786597,-0.7705141896940363,-1.2792413988937401,-1.1715261717628442,-0.8827119132621366,-0.8185799384037891,-1.9316026126379564,-0.47223530290583965
2014-12-01,-2.51568964847238,-1.370922830239943,-0.5675519425780797,-1.3703474460698652,-1.5608222772907279,-1.0809939222116596,-0.7876871107063204,-1.2241226564526824,-1.2072287276094158,-0.8364584312371374,-0.7783546502633572,-1.7589623191608101,-0.4809621958620848
2015-03-01,-2.525072586044452,-1.3660190202063367,-0.608498855689485,-1.334489943552228,-1.5717326757739556,-1.1323039205131584,-0.6575431293605521,-1.1869394312476729,-1.034742731882543,-0.9304900294760723,-0.7244582171990259,-1.7799573229361147,-0.42766578917294573
2015-06-01,-2.550579309112839,-1.3395578976037883,-0.5729733455814816,-1.3004595271491202,-1.4214857114582342,-1.0806957828836734,-0.8762238503196141,-1.0078765168441426,-1.256423087984733,-0.8833354045020642,-0.7718623204253229,-1.743356389801909,-0.4350912677014639
2015-09-01,-2.4766597907335957,-1.4049968419485808,-0.5593842892465,-1.3274426679207474,-1.5082918596247292,-1.1027029247711706,-0.7868139132571726,-1.0302871476397253,-1.1863985828867882,-0.8626492044930298,-0.7519611815145588,-1.8441744456682283,-0.513499217175639
2015-12-01,-2.411960146915326,-1.4588662001673531,-0.7573656406962844,-1.448304997811882,-1.548998932400888,-1.1224708568367565,-0.7431384570058271,-1.1714862519588136,-1.0534387498297306,-0.822650590145383,-0.8132061363494902,-1.7550707701120867,-0.5120536699321966
2016-03-01,-2.4061436601976536,-1.4181220612070486,-0.7971512993542518,-1.3526821417567425,-1.5972242743945941,-1.2183974858034787,-0.7627727050866834,-1.3838591509102556,-1.3144480209849114,-0.8804341230953604,-0.8510071778242251,-1.6728136666167424,-0.5146213444400312
2016-06-01,-2.416428928497386,-1.5751581315150085,-0.687616127229055,-1.3635882018085979,-1.5331965774798162,-1.1797802331129428,-0.7867440515453069,-1.2380238949866813,-1.1005343565552594,-0.9551183901931345,-0.8086250087351559,-1.7029712377737294,-0.487032827676439
2016-09-01,-2.396726333264355,-1.6640561860676357,-0.9133470812473247,-1.418754801373831,-1.4561757401007478,-1.149293513159332,-0.7630531469981398,-1.4085394096813102,-1.0687809227707303,-0.9416565674919829,-0.9001272223348187,-1.5874499769215835,-0.5931667311957465
2016-12-01,-2.4276795740552295,-1.6058055380565328,-0.9298276916721988,-1.3399181832330986,-1.4453952259426022,-1.1501004371776242,-0.7525403194892978,-1.4154431993400802,-0.9953097537136579,-1.0460723344802385,-0.854185818823463,-1.6828844394901632,-0.5981103483156508
