country,date,CAN,CHE,DEU,ESP,FRA,GBR,ITA,JPN,KOR,MEX,SWE,USA
CAN,2002-12-01,0.0,0.029507901691270967,0.08761861733880547,0.034287502984277025,0.0165376328431144,0.05008921605406435,0.020468987727390017,0.008655870593053828,0.01919126953495703,0.040393733595586644,0.024006170716673783,0.04952763317120894
CHE,2002-12-01,0.023891062542599227,0.0,0.009947015229924106,0.06287098350927525,0.06822417226922046,0.018992112639475124,0.027088406921501246,0.040102777496006554,0.013692622534287012,0.01826849827793505,0.045153384636929195,0.12497185198294551
DEU,2002-12-01,0.009719938539145477,0.00609367984136419,0.0,0.06837887841490964,0.011697126191606979,0.014266247669521035,0.011888123207284431,0.05842342549182773,0.05426855535910885,0.0121024312006465,0.010845480520138112,0.03129107962921596
ESP,2002-12-01,0.01258405075757246,0.008103567161266567,0.05549200563530029,0.0,0.04632805338541269,0.012945945875076319,0.05471652577200693,0.03389847482046274,0.1993452077302005,0.026889193198082938,0.034349673657445005,0.015381496001698351
FRA,2002-12-01,0.03993232773169186,0.07487360379376522,0.006562470844797001,0.03526090889599069,0.0,0.030075795014311905,0.058324723865045,0.009109028155056815,0.006885605009369623,0.06900613304134559,0.1271312083649685,0.07742563605031737
GBR,2002-12-01,0.08619995834978297,0.0182386473454501,0.0072154749620177705,0.01879923050719954,0.09262323619101819,0.0,0.0633401109038025,0.006469122315301946,0.05309438062820607,0.024468244922254034,0.017044484072362597,0.10737713921242048
ITA,2002-12-01,0.02128521894709759,0.032503532450763796,0.015526487016721865,0.07162308449956109,0.009057664659520978,0.006171878189079685,0.0,0.0651721792802906,0.03633565566620204,0.0545689633485608,0.014709044479257671,0.0494377741504949
JPN,2002-12-01,0.014058026213372132,0.03629983846196183,0.013723566087418397,0.07856517626990495,0.011787028060822023,0.006973582689033573,0.05896470394072179,0.0,0.007884744722590898,0.024099134077079566,0.0262715356967293,0.026048252355774397
KOR,2002-12-01,0.01948656845993197,0.00976937861297697,0.016481728874791962,0.021434417648102184,0.006761218850282742,0.014054623390680589,0.02251670988255512,0.014526772148337905,0.0,0.02642974355376625,0.043686356544611796,0.011127477407484094
MEX,2002-12-01,0.09469988419135983,0.035669553827948765,0.015890515935322636,0.06611399581843976,0.046771255339502334,0.029421253223621033,0.03738892705996829,0.041170418439633136,0.00839562588198138,0.0,0.044205841713023206,0.045799935547341804
