country,date,CAN,CHE,DEU,ESP,FRA,GBR,ITA,JPN,KOR,MEX,SWE,USA
KOR,2011-03-01,0.0012700510472236164,0.010858176251032779,0.0031693165441476693,0.016261515655781763,0.0017095361187998098,0.001937427320826682,0.013414209707875832,0.12812992107352175,0.0,0.004059605648368345,0.004950872415772506,0.05781976128667287
MEX,2011-03-01,0.018436390828780357,0.03539587637577217,0.011156008427861802,0.02254722935066424,0.0029917863806030896,0.02115465055975755,0.0014037615014304925,0.014797026533592316,0.005824164982824676,0.0,0.003066072211620691,0.0020703649089642614
SWE,2011-03-01,0.028797025579378778,0.02291913798444992,0.012819041465632997,0.00452608297016993,0.008211738286013836,0.040936073028759366,0.006166635327379498,0.005860395470599495,0.0015828778876641495,0.007326362936990573,0.0,0.005722075601506615
USA,2011-03-01,0.014982393049390353,0.004958275816997632,0.00942098317697888,0.004195375661541632,0.007104591760769072,0.011059542368012971,0.009142772832331895,0.04012513962279367,0.02264880594845198,0.0027662716219493894,0.005509735564896517,0.0
CAN,2011-06-01,0.0,0.010863546436442207,0.033738397928157374,0.018526097232756732,0.0038305472558868856,0.005151925755738155,0.0032781575149526455,0.014679143425726912,0.008050671007096088,0.004207350602888025,0.04370689572758956,0.016496650457996354
CHE,2011-06-01,0.0018203183473551301,0.0,0.008385550969427847,0.0032584036790037616,0.055378968734505096,0.011692339734902824,0.004797755804511747,0.005500411006370762,0.026700902451147868,0.0037226068369974777,0.03319762601430409,0.01538367137116443
DEU,2011-06-01,0.04659759242200589,0.03661809156296513,0.0,0.006082991364024334,0.021791278340032055,0.003992387006102009,0.01523638010460339,0.011224353208020383,0.004587912136706716,0.003425384628662101,0.01559191897939929,0.009970231485890319
ESP,2011-06-01,0.007335703886088096,0.0009007590720389874,0.0031917145756632055,0.0,0.043982969719781606,0.020127747503685792,0.0456774413050036,0.02022405604332374,0.06595975611546862,0.005309375804312041,0.005612605019925753,0.0028429552927113624
FRA,2011-06-01,0.0026715764481717364,0.037308265606302106,0.004201505499644453,0.04921102642709018,0.0,0.005319387635375306,0.03300558102457093,0.007008195914448468,0.0032831445112953424,0.006850795364598635,0.0042797032702879805,0.0067076901854173825
GBR,2011-06-01,0.003356965065983304,0.0016906943435788969,0.04448294324484072,0.00543852773276117,0.036047619085798205,0.0,0.03095800660444279,0.008544408464153518,0.0014773424292242993,0.006065851009593721,0.003245764663208921,0.08811459060036084
ITA,2011-06-01,0.01936619989457275,0.014125551239239573,0.0021278854638221846,0.05762749673600201,0.017937221596613744,0.07504216641231859,0.0,0.03539787689532689,0.07654365586952316,0.0017145879374609564,0.006527668155771791,0.02004780532836485
JPN,2011-06-01,0.013306848050336226,0.004546052324766216,0.004816065826109248,0.0038690883454135126,0.0024837088481249425,0.014413109527967583,0.003037358673192839,0.0,0.14541544886442076,0.018537806986947115,0.010145962961649609,0.04892223987514499
KOR,2011-06-01,0.0012081404345198788,0.011074210443162891,0.003269422618414389,0.018183563622143097,0.0019608470612519804,0.0017918706702783052,0.013427215224526329,0.12925001740198774,0.0,0.0040725477988434846,0.005047175064082895,0.056104318579092545
MEX,2011-06-01,0.018437613631954872,0.035231589989640995,0.01129826428310646,0.022165030847740408,0.002810620868548526,0.021070463045320734,0.001428226545508862,0.014715202059860365,0.005752329936163372,0.0,0.003071845585279346,0.002103680024366578
SWE,2011-06-01,0.028793992239560463,0.02297631784417665,0.01313529630163698,0.0041073715655253135,0.008653921224206083,0.0418345354887981,0.006158289239466466,0.005389498013884068,0.001640213718352799,0.007334257771351606,0.0,0.005937614972928832
USA,2011-06-01,0.014893291648857167,0.004936431027090195,0.010538154664588543,0.0038065990913573374,0.006735191743668058,0.01146689094816684,0.009094502449120601,0.03925066204446396,0.021843304386371925,0.0027554214930789163,0.00561730924246338,0.0
CAN,2011-09-01,0.0,0.01018714913212554,0.0351827035191171,0.012750572620623454,0.005693382244972674,0.004207782824952349,0.0033055220511120247,0.015512473332631714,0.007150549048061839,0.004123580945482398,0.044261328205660526,0.017074358033638853
CHE,2011-09-01,0.0015945571194071083,0.0,0.007754961208875021,0.0027484752574905695,0.053366274556230574,0.011447627498671495,0.004630614274922187,0.005282385347241315,0.02561117961161416,0.003784301771162889,0.0330004644514745,0.015729834138955373
DEU,2011-09-01,0.045801512724605024,0.036856501624499174,0.0,0.006038503863483871,0.020719123922812152,0.004357366727275135,0.015285169626322826,0.011165766933272982,0.0044453478879272965,0.0034829189720118016,0.0154640547287949,0.010090158572798638
ESP,2011-09-01,0.00742700248644401,0.0008844442507104244,0.003021803044564462,0.0,0.04130887652413164,0.01954195636682369,0.04698292871743368,0.017723948641974428,0.058168143257735144,0.005866194377902927,0.005823615831214016,0.0026182064135999556
FRA,2011-09-01,0.0030546134643695717,0.03849281501352094,0.0065639872434621015,0.059544326549309905,0.0,0.006701164380183505,0.0322003854107645,0.0061935211861154985,0.002650135658775143,0.006331142662177592,0.004054453876886993,0.006813831019819009
GBR,2011-09-01,0.002484812786503608,0.0013731255433014197,0.03769018755090302,0.00644057027489643,0.03107856328197605,0.0,0.03222225493120416,0.007929665964837202,0.0015360661343452036,0.005939220673571022,0.00313748986332624,0.08640533658522513
ITA,2011-09-01,0.02059049207268466,0.014080041947393662,0.0016262521467997407,0.05589834073236723,0.019880960334631315,0.07282170752346097,0.0,0.03490636021228448,0.0752324695070128,0.0016026178677406911,0.006511424163756497,0.020534067233711695
JPN,2011-09-01,0.013325262462082467,0.004427407440802241,0.004704556597934901,0.003183365717111418,0.002165923655334937,0.014680363067369086,0.0029769057162046192,0.0,0.1463694026520638,0.018524833177552755,0.010175276220950644,0.04871848769786663
KOR,2011-09-01,0.0013070347559044832,0.010668699181050928,0.0031092056862197797,0.019843144855983305,0.001860931412480269,0.002023811454069509,0.013112134972293629,0.12958215877128798,0.0,0.0041373063393659254,0.004972454266324277,0.055557601540859446
MEX,2011-09-01,0.019024125767590987,0.0347491489406873,0.012003021074762678,0.022709748624950867,0.0024916365255046157,0.02190167124224918,0.001587183370979274,0.01473807708607338,0.005759674546244119,0.0,0.003160279452284852,0.0021705508851750524
SWE,2011-09-01,0.029579418487760217,0.022732000329648963,0.012476347196940086,0.004392353797096808,0.008080857910080723,0.04245969862725989,0.005994183750531653,0.005603087692523422,0.0015507465618346146,0.007302395109568808,0.0,0.005881624874987908
USA,2011-09-01,0.01461406065304043,0.0048763610762820875,0.01042124479294167,0.004033703321605123,0.006587464412833302,0.011615819970617794,0.009146891689845473,0.03935693177124004,0.022081172375503295,0.002759288249747064,0.005636061170141864,0.0
CAN,2011-12-01,0.0,0.010755903333464226,0.035105748257498036,0.013928439903260153,0.005890778322118754,0.004276593732193219,0.0034157972794337725,0.015614769542791649,0.007106955099552659,0.004091088305844181,0.043919827057427516,0.01669839007354975
CHE,2011-12-01,0.0017076193064660195,0.0,0.007993964732959668,0.003443586420872799,0.057569824372824485,0.010859114308228893,0.004808286530891571,0.005385629188320823,0.022032540840702896,0.003573677098102406,0.029884224755022323,0.01675150571439663
DEU,2011-12-01,0.04579602987642536,0.038178555695304164,0.0,0.006640047887005622,0.020989058139335683,0.004401293125380852,0.01502909190201502,0.011340748920501763,0.0045647074147276544,0.0035432396608351836,0.015676774575424806,0.010345577975624042
ESP,2011-12-01,0.005888330105684689,0.0022517900131569604,0.00282626690621042,0.0,0.045488042785382175,0.017374303940687067,0.04423121611556783,0.016834794408172836,0.048564774956227935,0.005190887118779733,0.005809818785833224,0.003311296068540574
FRA,2011-12-01,0.0031808217802163944,0.03992669293785994,0.006208339777696798,0.06649549280353784,0.0,0.006402479890311337,0.030529779470437616,0.006266268492504551,0.0027126442963419147,0.006380626762261541,0.003819385044313139,0.007312802703988508
GBR,2011-12-01,0.002395063682868806,0.0015376622624887642,0.03736105108492174,0.005482649900908938,0.0298162872132019,0.0,0.031346648725945,0.007982148052123128,0.0016658087586102837,0.005863723215208574,0.0030654743240048927,0.0874204944898363
ITA,2011-12-01,0.020054508070262832,0.015339385890149257,0.0016738351978285405,0.057326576808322184,0.019784456700068797,0.07328909607646394,0.0,0.034364464401942726,0.07257580437073319,0.0016093700172170762,0.0065945206741612125,0.019953638419072543
JPN,2011-12-01,0.012889125390406897,0.004877388920908016,0.004652822042681462,0.004506696487937026,0.0020924280301052338,0.014551717911540049,0.003181559196251998,0.0,0.144639986121834,0.018487756023639515,0.010421724258270613,0.04940859618324751
