country,date,CAN,CHE,DEU,ESP,FRA,GBR,ITA,JPN,KOR,MEX,SWE,USA
KOR,1998-03-01,0.003812075232316722,0.00717244352071885,0.02418220544493869,0.0778556006345375,0.04777382988916627,0.006851666942019604,0.030276506416463764,0.010658501576543323,0.0,0.048911217735009845,0.017719626599748125,0.0023008828104414476
MEX,1998-03-01,0.05954856311868409,0.0035806398586820426,0.004365267831607131,0.025685628276528084,0.024291297693311807,0.0022758891293954368,0.0037125661280840235,0.0020193751887348644,0.08561845412510136,0.0,0.020438128415150757,0.010994418527274024
SWE,1998-03-01,0.012159549478794647,0.003395622405283601,0.012813760206810956,0.04214456161443389,0.004918993404324649,0.009917069758010117,0.01971381456168983,0.007442438196458028,0.02199762798501215,0.04432604968418716,0.0,0.004802677639304356
USA,1998-03-01,0.03511960388075039,0.003074752888736101,0.00812849138116214,0.04304943899124769,0.008899430114244225,0.042026700228908524,0.0029154876377377394,0.03046044964994913,0.015270045114240894,0.005282271926466842,0.018728088217353268,0.0
CAN,1998-06-01,0.0,0.04661168285616161,0.016709765176428505,0.043668066079595745,0.005751111777216203,0.049004264127003046,0.04517009435521085,0.034687828327430247,0.005370791373856254,0.08000279861085252,0.05168521493398536,0.03842203563795055
CHE,1998-06-01,0.0382940394606779,0.0,0.004725022186407346,0.08612606144477697,0.007566754149462853,0.016075305249828576,0.00955917814545909,0.003379150169705693,0.003547175987111146,0.03568832326579107,0.02630504128948688,0.011667099290002291
DEU,1998-06-01,0.06004877842537369,0.012867290643073754,0.0,0.017181845792941478,0.004754447226009707,0.011234969155820045,0.03390391299745774,0.004856587100228157,0.014063347628705447,0.0030551539208024986,0.019364118713389646,0.061696798898127236
ESP,1998-06-01,0.034623170497594585,0.08092027435492981,0.022385908400691906,0.0,0.0859828777206115,0.02380340678579519,0.030772470655912487,0.03234911189903331,0.00952324149678145,0.005708916760000939,0.06982466027848254,0.02894436920417844
FRA,1998-06-01,0.005054428331622237,0.010868934122208988,0.026150011478150784,0.015617073409049845,0.0,0.06721825801532405,0.07616495697504662,0.026705954808705887,0.032211575726649844,0.07008346218605534,0.0035418838459733808,0.017801378390805506
GBR,1998-06-01,0.003932954102155391,0.020505235135579235,0.020740345874883607,0.0237939395710796,0.017985800134792628,0.0,0.014539500091314928,0.004451508435069258,0.020597254456033366,0.0033078330170632085,0.008992598304426301,0.0116859082086589
ITA,1998-06-01,0.02242624044405475,0.01824652516967557,0.02302768986507137,0.015964363223334915,0.0722077583328321,0.08595895933373748,0.0,0.024010405691733162,0.009094248225779969,0.029337301850358193,0.020773491464338253,0.005000052874382429
JPN,1998-06-01,0.06273935881416501,0.004643380954559676,0.01723532445190836,0.041808808340959604,0.029775508390441713,0.01768852716329872,0.03975497010517928,0.0,0.031561236516180396,0.011706834239174662,0.004048296870685791,0.01919301855162458
KOR,1998-06-01,0.003724081433008818,0.006067660444080274,0.022005457227228787,0.07574540012867285,0.04525798748863788,0.008284986573517072,0.029738543622224233,0.011010183698476294,0.0,0.0450400146184745,0.01885896834715665,0.0022996613553921534
MEX,1998-06-01,0.05864796887094312,0.003406423436008392,0.00582501026531294,0.027074151727689268,0.026906846171393103,0.0029214396513700027,0.0036370812427657666,0.0021917357311633107,0.08184583901462954,0.0,0.018304901362120377,0.01066195497363582
SWE,1998-06-01,0.012455851045621842,0.004245657572278067,0.015227106998078088,0.040024950485013824,0.003942363839383211,0.007543590579366317,0.02001929200363934,0.007310632241824985,0.022993232102882934,0.039126314848006084,0.0,0.004943832168738359
USA,1998-06-01,0.03474734508158859,0.0029391176571426374,0.008426864786689048,0.04236146288746243,0.0080466226555213,0.04299348057914394,0.0028174424519264644,0.030871144123974372,0.01633843483371455,0.004927876549102891,0.01849234066558825,0.0
CAN,1998-09-01,0.0,0.04824731689631965,0.016892736771291324,0.040124990095538646,0.005635595676239594,0.04825068814550844,0.04489247193156915,0.034417877692659485,0.005199285154001492,0.08142944793624254,0.05230216220983323,0.0389924519952324
CHE,1998-09-01,0.03734248296918624,0.0,0.0045053468249698116,0.07611581254934689,0.00780179356374314,0.01119359527532906,0.00937668334629736,0.003008850707611393,0.003236004289029587,0.040931646020864,0.022359262822196014,0.01241213026364548
DEU,1998-09-01,0.06057590428020775,0.012741385623102062,0.0,0.0169210706849952,0.0046611611646798405,0.010507785783771286,0.03415102625669598,0.004823201287429992,0.014184678139165243,0.0027004452684877504,0.0200527640406857,0.06225393786599194
ESP,1998-09-01,0.03472878381059821,0.07479700942588222,0.02286424670736968,0.0,0.07990192403667891,0.01889643659305722,0.029933259903313147,0.0331157432416809,0.008935315912517767,0.00772534593230422,0.06427033484160453,0.026165835838512265
FRA,1998-09-01,0.005032047882148593,0.011305154971179293,0.02578218714134747,0.016753122901921227,0.0,0.06743551432561148,0.07601872448164278,0.02663008327994987,0.03210342106794238,0.07051685461767203,0.003358550794224002,0.01710866990403621
GBR,1998-09-01,0.0038429981979498213,0.01721131971132759,0.020303535626087707,0.019622359971002912,0.01735762104427576,0.0,0.01443329008317132,0.00428485268588217,0.019789357564647492,0.003985572140662533,0.008626118396957767,0.011497835384708117
ITA,1998-09-01,0.022384669754765097,0.017125309220236758,0.022914743494332247,0.01622408448903752,0.07217028267375927,0.0886245786650871,0.0,0.02393748965910779,0.009124567553665357,0.028739162075936523,0.02049060940090824,0.004809755925177052
JPN,1998-09-01,0.0628253350743113,0.004371535565308421,0.016999229630352292,0.04219597321420483,0.030096156756630608,0.01691998519205498,0.04000530110361745,0.0,0.031302697303774635,0.012162620440934748,0.003874370379465221,0.019054921146005554
KOR,1998-09-01,0.0037468934343756074,0.004913268300216702,0.022398446880879674,0.0822771870097469,0.045508771971507954,0.006777150699947514,0.029583589214606878,0.011192964469852901,0.0,0.045404298640463955,0.018325469304079113,0.0023112936440507366
MEX,1998-09-01,0.05853332493116726,0.0030770033867556657,0.006113287117817534,0.03071303406122689,0.02704816248494803,0.0031914711854717508,0.0036369560778656013,0.00223595057156548,0.08231712538325726,0.0,0.017963481657741368,0.009858885767304737
SWE,1998-09-01,0.012624003389493986,0.003342264477423025,0.015662837784114047,0.03548573131526031,0.0038489021351132574,0.007050157542377846,0.02005733748498956,0.007231522699468425,0.022603288492945003,0.03761211129923934,0.0,0.0046124178605892055
USA,1998-09-01,0.034775250399248524,0.003063277391267641,0.00845765223109309,0.03783827402708148,0.008481530109824753,0.03791625658582011,0.00279939061675056,0.030822572634464796,0.016103754825369066,0.004483576220203302,0.01953604432589306,0.0
CAN,1998-12-01,0.0,0.04659970365634525,0.016460332005764383,0.042174623468496375,0.0059621467690836845,0.044254466373916015,0.045707304731850716,0.03423640178273215,0.004812086989226992,0.08553951205811637,0.050784184497437206,0.036305862422556505
CHE,1998-12-01,0.03630204485719865,0.0,0.004373253723007613,0.08079104375126434,0.007131525725686367,0.011604405481654494,0.008840352382677821,0.003428376451537206,0.0030904291193953265,0.041372846929698615,0.022518558823572975,0.013601984168118227
DEU,1998-12-01,0.060761309098705626,0.012321804890607167,0.0,0.016657897940036668,0.004843045900452952,0.010288785551387559,0.03317659039628279,0.004768090346983721,0.014111402669388217,0.002594631772768667,0.02035932178746624,0.06324798142536732
ESP,1998-12-01,0.037603969590238456,0.06885056783825423,0.0198718968169048,0.0,0.0690616943920305,0.014730127243751955,0.027400352796399585,0.03780680760332804,0.005074906362341228,0.010568081185537157,0.05659924049039284,0.028386743883696136
FRA,1998-12-01,0.005215486346802812,0.00953480078367957,0.027943106032759613,0.011376327504394672,0.0,0.05200405397649295,0.08338129056788271,0.02647474607438982,0.03771583957348679,0.07616622748839848,0.003742040228421044,0.020747035822532033
GBR,1998-12-01,0.003329295822381013,0.01666298997130721,0.020595499528323333,0.016392466177802954,0.014710524321998836,0.0,0.012162846147769,0.003994093093323263,0.016974133855958955,0.004272410492195893,0.008818799717094346,0.010526068864822512
ITA,1998-12-01,0.01969568940146038,0.01893431296175935,0.024489281789651644,0.009672375853971193,0.07913261269237754,0.06957750299951236,0.0,0.025081524682076393,0.013517873630745249,0.03409045357543263,0.021889394570047238,0.007077005068800059
JPN,1998-12-01,0.05931558395502023,0.004307546399325944,0.01800459470655429,0.04280901521511041,0.03376286140219304,0.01278560757409958,0.04115180215421039,0.0,0.03219439502358641,0.01288372268539894,0.0036238428212422833,0.017395282504142347
KOR,1998-12-01,0.005230853548300912,0.005605770529198116,0.022822143993524144,0.09592540335647724,0.05631233075088004,0.0026061578092701296,0.030648429891938514,0.011541256612700218,0.0,0.04380419712610914,0.018177257008576184,0.0032727435996293026
MEX,1998-12-01,0.057734526439019974,0.00308119506945507,0.006050949763694684,0.032556371067046744,0.027824670328138318,0.0029463476128918802,0.0043686707945154515,0.0021005507415233484,0.08413255896018745,0.0,0.01803384512692092,0.010397615387599249
SWE,1998-12-01,0.012543743188355905,0.0032830130558854417,0.01553067243625405,0.03377781377366343,0.0038369344099202013,0.0066877190689452045,0.020358621426890284,0.007383414875963597,0.02165222148461932,0.037866497085431,0.0,0.0045811489671662015
USA,1998-12-01,0.03252465746397514,0.003459300657016024,0.007392741331557134,0.04564472283316941,0.008214744082854459,0.044996980503791556,0.0032433600533051956,0.03014410941658177,0.014290280523562696,0.0043318055868537455,0.016797396233207914,0.0
CAN,1999-03-01,0.0,0.04415785225322541,0.015672720071904768,0.04524208013427738,0.005284209240678703,0.0387219171878417,0.042360242667409745,0.03231813273136727,0.0069187856222556795,0.08890359364601945,0.047857969622944384,0.04018030510309692
CHE,1999-03-01,0.03281188534251486,0.0,0.004270832562174013,0.08793839792285706,0.006905592542205665,0.017994080111093116,0.00977635729404559,0.0035280091737301044,0.004810698829558599,0.04392152677827776,0.025065688044484457,0.013098393743002416
DEU,1999-03-01,0.06054709561241367,0.012311558919720229,0.0,0.01677148722155442,0.00485823010515199,0.011930907518070931,0.03139476530308474,0.004529226999238966,0.01327551218489225,0.002744357775420122,0.019381582505177044,0.06438817185783784
ESP,1999-03-01,0.04006072712504676,0.06991276564641302,0.01866326382063588,0.0,0.06289082841308838,0.010639214783881688,0.02605836110560926,0.03910457729430992,0.003246871073543398,0.011607109186553595,0.05149088341429471,0.027947248331361987
FRA,1999-03-01,0.005706632302864473,0.009484753136328702,0.028232522883727663,0.01262416790879022,0.0,0.05792159492163974,0.0815679870838438,0.025971397111873726,0.036416340329692806,0.07837400640712762,0.0034133416598977795,0.02009245350276631
GBR,1999-03-01,0.002238665330270555,0.01874052247344029,0.020567256413980634,0.01384506194640988,0.011754270580222142,0.0,0.013500704378347666,0.0022643817497885336,0.003394719667769685,0.0036476765690267665,0.010325237750835613,0.01405583473829019
ITA,1999-03-01,0.021064308430532693,0.020236674599651994,0.02286249364039183,0.012411552953666803,0.07518734365030844,0.09457437621409127,0.0,0.022185048305085588,0.017468662035340775,0.03499499944219206,0.019170445114413247,0.008282001816394984
JPN,1999-03-01,0.061037195423331435,0.004262676247484448,0.018341614174732387,0.04273683706680598,0.03342214803159125,0.01563618018513629,0.043122668971457445,0.0,0.030441083397744047,0.014344726110202623,0.0034695379510123726,0.017103845726860085
KOR,1999-03-01,0.006304479968717127,0.006319146261473028,0.021318818738613406,0.10193370809962117,0.05789241865467212,0.0021648144161425516,0.029004991662203577,0.011938780801541433,0.0,0.038124556245755274,0.017920465321519512,0.002938032141302599
MEX,1999-03-01,0.0626189026229261,0.003201204429617308,0.005608111507506421,0.029759178393738827,0.024474791967231693,0.002161076523494754,0.003506300007211174,0.0023035662331159948,0.06919042596554242,0.0,0.01934465151232858,0.010231624017965542
SWE,1999-03-01,0.011931894054513512,0.003548911446720864,0.015100828908978056,0.031055767207409518,0.003567712338396996,0.005700667921515362,0.019217757485414336,0.007177528151741187,0.019696118772025498,0.03955895864979365,0.0,0.0045264190183230465
USA,1999-03-01,0.03391428876437687,0.0029930146040526794,0.0077706779851880944,0.041078849687527494,0.009283740813425631,0.04158754386517038,0.004255416196176026,0.028326967297639914,0.019082035675725355,0.0051009611864791015,0.018655434620222334,0.0
CAN,1999-06-01,0.0,0.04379385442363259,0.015152060717487108,0.04147924809030294,0.005333246588931236,0.04548557486903249,0.043267821297137334,0.031436121303366336,0.006278006348153846,0.08911001508768286,0.04891728029832704,0.040691248897968185
CHE,1999-06-01,0.03246133678115733,0.0,0.00404545903111129,0.08794214418504573,0.006924307978296233,0.017061937113220342,0.010289067820296876,0.003249131573358091,0.0045990693719081795,0.04406081557893203,0.02500709837874238,0.013048085882866862
DEU,1999-06-01,0.05882611338024991,0.01210532034641814,0.0,0.016059612012901157,0.004662842139020615,0.010207143221800021,0.02880845269395527,0.0050053832182444455,0.012976121133453734,0.002784038972376192,0.020129880256123216,0.06789970681655515
ESP,1999-06-01,0.03804142620758278,0.06931548281082724,0.019808795119668387,0.0,0.06219669874198542,0.009490244811303217,0.026470408126267993,0.03779488057530756,0.003524999457696362,0.011652265640896825,0.05066077828477697,0.025709005642509945
FRA,1999-06-01,0.005518597463200186,0.00953680112589605,0.0269357177251434,0.013659437100679152,0.0,0.062365171491448004,0.0801729404261196,0.02765836896465951,0.036453745037117284,0.07941401293140692,0.003360316028402165,0.018838188417220326
GBR,1999-06-01,0.00257837149848034,0.017438882611126295,0.018079250061764484,0.01313899107281398,0.011777478743789902,0.0,0.01111163491203516,0.001332382800016059,0.0014273567321169392,0.0032087528248840092,0.010040067766815026,0.011382318804618428
ITA,1999-06-01,0.022693033349673656,0.02059388153834295,0.020108076203070847,0.01035200107054578,0.07585208706575304,0.07940023335012891,0.0,0.0265116666541488,0.012716561909475175,0.0344653948113218,0.020695701125882225,0.00905287744195288
JPN,1999-06-01,0.061200167955185465,0.004508184600772904,0.018902981812353593,0.0402928231576551,0.03282110494538099,0.023866352129392733,0.04508478721544759,0.0,0.023515984448192705,0.015482429613382573,0.0032676889515537455,0.015534136242084693
KOR,1999-06-01,0.006116162008532727,0.0063436435002801805,0.021149108686920427,0.10257910545070675,0.058192645601956396,0.001761385212088208,0.02664683876566358,0.010228434406739893,0.0,0.039161160023816775,0.018143873619154833,0.002798491719959877
MEX,1999-06-01,0.06332714978047921,0.003033543962775409,0.005902394155904048,0.02983589616454103,0.024353186059637766,0.0021893291102167266,0.003916939987260108,0.0028370338755312093,0.06480221445409652,0.0,0.019614614443122305,0.01093491458917671
SWE,1999-06-01,0.012318815132297765,0.0034493964436927344,0.015524470741631184,0.028585423512483457,0.0036402031373585775,0.00611609345384133,0.020533640930279592,0.006040897354027062,0.018402944264294136,0.040815599238996525,0.0,0.003751329585279114
USA,1999-06-01,0.03256810749784648,0.0029575907682239783,0.007555767132292748,0.038395333570029846,0.009580046593465771,0.037937336989728974,0.0032639137505689826,0.023703417321254715,0.02339423286510487,0.005525168649185087,0.018697443212008117,0.0
CAN,1999-09-01,0.0,0.044089243995061575,0.014445006071781109,0.04251131630668243,0.005157985907968039,0.041034135493914166,0.04189718186996683,0.03206005611359874,0.006567870705639311,0.0938576120618905,0.04865437646191134,0.040953663121970595
CHE,1999-09-01,0.032272936078235344,0.0,0.004407576592789646,0.086328140334653,0.007072052219539401,0.015905473571753394,0.010237662088068939,0.003240935769846669,0.004243396442741348,0.045473418840373966,0.025175943815585664,0.013413141672270342
DEU,1999-09-01,0.05829639432758296,0.011997509281695597,0.0,0.016262538277897053,0.0045228042896482855,0.01019806491523613,0.028413682768644394,0.005023417109907116,0.012830143772478774,0.0031181609023638326,0.020185037303148072,0.06765459965628702
ESP,1999-09-01,0.03820482408722534,0.06943148462075041,0.019322380285226457,0.0,0.06216237601426716,0.009787271243719685,0.026190613027807896,0.03755331100106283,0.003523738927907045,0.012599405230844225,0.05052169044045092,0.025394598394801213
FRA,1999-09-01,0.005758932137981202,0.009747348145035147,0.028408966752670226,0.012413949810189239,0.0,0.056861646290058375,0.0796829115885612,0.02681571808389314,0.03777997025316417,0.08148250927439765,0.0034083456612420426,0.01889647547928984
GBR,1999-09-01,0.0025925248541640456,0.01762626692079911,0.01805322678568242,0.013010390002816667,0.011906777702136946,0.0,0.01121298292108181,0.0012775437457709143,0.001526277608009122,0.003432611135061649,0.010133428049360984,0.011718588509693208
ITA,1999-09-01,0.02259217013536598,0.020388802333167807,0.02048716370150004,0.010246522347257965,0.07571218362728292,0.07770446287043195,0.0,0.026510933117603677,0.012690594973212552,0.036727423408523065,0.020707050744205736,0.008761285034940522
JPN,1999-09-01,0.06093672405716382,0.004569656790137626,0.01837999700484799,0.040648282563430393,0.03207296351452191,0.02547483015277281,0.04414953504793631,0.0,0.02300014435947312,0.01572312254959114,0.0033175287704952355,0.015341372348971014
KOR,1999-09-01,0.006030256425957253,0.006266085177766571,0.021216862406303764,0.10431153151910615,0.05927183227291073,0.0020269028666156925,0.025738333820716986,0.009990378931371996,0.0,0.0363870981125127,0.01838085363406128,0.0029042818678355737
MEX,1999-09-01,0.06220525026515331,0.002542206740946885,0.004229033757175729,0.022873913455814784,0.01907796036572882,0.003046607614972017,0.0036578825326683455,0.0023954426518257676,0.05478019017582403,0.0,0.017524835694873935,0.015439965449917194
SWE,1999-09-01,0.012331066808265614,0.003579362551747093,0.015359395020589271,0.029529418272912545,0.003800797118972008,0.0053897269550973615,0.020476117320278236,0.005815877421559375,0.0193868333007023,0.03806360786578669,0.0,0.004135101235357907
USA,1999-09-01,0.03316480694160326,0.0030245954702978113,0.008447038322083432,0.03591435661771794,0.009837180822205463,0.030815320543764697,0.003303196280441267,0.02433495145322213,0.025902792019898126,0.00712259773356231,0.018118406301747398,0.0
CAN,1999-12-01,0.0,0.0445291452840827,0.01452900824402875,0.04251278097069355,0.004932318567884227,0.036646222038739386,0.04187669689895428,0.03268701666661053,0.0072641769194740444,0.09413957483920338,0.04909903026753163,0.04159118095015083
CHE,1999-12-01,0.03234656580899101,0.0,0.004424686058100306,0.08599894507941899,0.007214903856557843,0.015488901411178339,0.009982053416705956,0.003207001515880481,0.003831402939150916,0.044682846801868355,0.02573941110583807,0.013916701495713682
DEU,1999-12-01,0.057835921278333764,0.011925902577428841,0.0,0.01604345004143404,0.004389486681211548,0.010459814418065752,0.027538241145285226,0.005040948510286605,0.01326015398974999,0.0035755478782919033,0.019160627280131914,0.07164869728238439
ESP,1999-12-01,0.03825245464769849,0.06952372601370499,0.01938893397412027,0.0,0.06121748384600611,0.010893488622661396,0.02658213553355873,0.037419063729116825,0.003528170857583479,0.012994792415236482,0.051324776617492615,0.02356772351982745
FRA,1999-12-01,0.005576840876494182,0.010017912465666379,0.02896478478022343,0.012077317564059832,0.0,0.05431926477963465,0.0781330558274422,0.026613636627879772,0.03968431213056914,0.07682054911973911,0.003422865184293694,0.019458748130824738
GBR,1999-12-01,0.0026795012008627877,0.01813123577141565,0.017948934609797313,0.013030413606360654,0.012836278886630866,0.0,0.009967789936422637,0.0013162906771619015,0.0022567897542575817,0.004074992974488209,0.010543376843988246,0.01293146123974447
ITA,1999-12-01,0.0227434054603632,0.020018400917183127,0.020365945419939746,0.010678595650028877,0.07279502640793417,0.0816288488444772,0.0,0.026366276156281575,0.013355515415961852,0.03796079790692547,0.02170236060844253,0.008432499587262204
JPN,1999-12-01,0.060851846320499794,0.004470857760333156,0.018541956676440777,0.04072306796061913,0.032914194862916836,0.02399673240801354,0.0431120941911245,0.0,0.024316946420100707,0.014357897698066096,0.0032887067180571226,0.015923680045802826
KOR,1999-12-01,0.00619774209746631,0.006122848396655407,0.02168307609828144,0.10458508274517957,0.06106047513914973,0.0022902168368269514,0.026317534302453024,0.009892398776558557,0.0,0.03225537497560052,0.018574957719644906,0.003108102800506944
MEX,1999-12-01,0.06313573515293971,0.002299563111935029,0.003619963709846775,0.021599003903860835,0.014994611008383386,0.004366239969837111,0.002747136726717043,0.002040800584346332,0.04491528730923187,0.0,0.015097463341405682,0.022447355025710936
SWE,1999-12-01,0.012538493843243148,0.003688454538094367,0.014757832303206755,0.030334159357376017,0.004133989211808015,0.00448729962100117,0.021507953243953187,0.005709920451852213,0.02113164888414438,0.033437377423223655,0.0,0.005045076110278488
USA,1999-12-01,0.03369113931601664,0.0032405860801726183,0.008999430864430856,0.033126480289216706,0.010131617313340469,0.02092355476638638,0.0038526990609957508,0.0255048255909667,0.03260165968434212,0.011265299130990121,0.015207523539795273,0.0
CAN,2000-03-01,0.0,0.0444166523994809,0.013118534925082187,0.0356428465950094,0.004513230720132369,0.033716634194612,0.04372025093555993,0.033176777526813285,0.008057989057776358,0.08835317254040323,0.05172667689476517,0.03702535395988616
CHE,2000-03-01,0.03062890795906262,0.0,0.004162653704237765,0.08643550409131262,0.007266170382261603,0.015373019105316639,0.009528443382381532,0.0034806491936316642,0.003656490852376061,0.04516144791543332,0.025336962621604394,0.013626740464316469
DEU,2000-03-01,0.056950174806367146,0.011323071444173955,0.0,0.018931724542896884,0.00516791133812369,0.012005893652832965,0.03319883120228814,0.004856878295793557,0.01370849154100147,0.0025570389057837178,0.020758309292867448,0.06148631311273834
ESP,2000-03-01,0.0288989861795159,0.061863672411963125,0.022165819574503937,0.0,0.06759810477060375,0.012915269312923503,0.021680028632576818,0.04157746940669456,0.0029738290891118836,0.01876035767483718,0.04195591680232812,0.029316984020590627
FRA,2000-03-01,0.005265232703733854,0.010085737322927994,0.02926219411350703,0.011963021617276543,0.0,0.05531399765987729,0.07677281751479943,0.02668439326258427,0.03989119816210649,0.07788645930531256,0.003463082155508561,0.018734629907777838
GBR,2000-03-01,0.002076588000228662,0.019081684512433843,0.01953378755844019,0.017131094269809174,0.013145125894927539,0.0,0.010371416003403008,0.0015820961598813495,0.0015305233634152144,0.0025723866056245404,0.00904962826240262,0.008900263606630545
ITA,2000-03-01,0.020023449736076473,0.019397749240394092,0.0226536271899457,0.013342771927992873,0.07212453836580797,0.0780768969673029,0.0,0.025881536809457165,0.01127802887768844,0.03371092086138595,0.021558452910232992,0.011421847031340027
JPN,2000-03-01,0.06376568505226618,0.004337427935223834,0.017422340265282513,0.044798120144301866,0.030004036471095254,0.02593914360004864,0.0470019083054755,0.0,0.02106966623577976,0.016262785167487814,0.0031844464137425798,0.017259655123546186
KOR,2000-03-01,0.004180826726744228,0.005844873373117759,0.023975058264366918,0.11792109410766102,0.059701396025703006,0.002585738105141362,0.02578120694337649,0.011419971642701237,0.0,0.03173865516369146,0.018498444957150088,0.0027101080360627857
MEX,2000-03-01,0.06373835770256182,0.0022073299119379254,0.004066742499057071,0.025428758539847704,0.015335915599935997,0.004876212049589971,0.002505003304228462,0.0020506491351815694,0.04561773788365835,0.0,0.015072561449875697,0.02161112510347598
SWE,2000-03-01,0.012274891685800657,0.003662835684563816,0.014315755418412391,0.031052204129911515,0.004159124026947989,0.004596962347942453,0.021736131468074987,0.006024123945783345,0.021115675629547602,0.03345094003993526,0.0,0.004777060875229611
USA,2000-03-01,0.03175733436893482,0.0031672592693341313,0.009169011095483189,0.029270781356105387,0.009645322113719131,0.020696193232963817,0.0041562957659117055,0.02609064620570832,0.03154628251205449,0.011246991182045722,0.015765647561677282,0.0
CAN,2000-06-01,0.0,0.04355948785007528,0.012903172965743791,0.038791006090237466,0.0044142209089576626,0.0365809859691003,0.04437443906650896,0.03200319547062521,0.0072799259868902835,0.08826701118280972,0.05077695389828004,0.036095448247458466
